,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,population,density,violent_crime,property_crime,other_crime,median_income,yr_sold,mon_sold,day_of_week,dist_to_loc0,dist_to_loc1,dist_to_loc2
15514,500000.0,3,2.5,2840,48716,1.0,0,3,3,9,1870,970,1994,0,47.6832,-121.915,2710,43676,6765,149.0,2.232,13.03,5.172,95394,2014,6,4,20.13189177932704,10.428568506160248,24.124813773079822
15515,365000.0,4,1.75,3080,32997,1.5,0,0,4,7,3080,0,1950,1982,47.498,-122.321,1980,5711,33734,3794.0,3.43,48.53,8.149,49233,2015,4,5,7.493879385297141,13.239481007249205,3.5408078198141317
15516,724000.0,2,1.0,1560,5000,1.5,0,1,4,7,1560,0,1942,0,47.7006,-122.386,2620,5400,31365,7953.0,2.018,25.89,3.545,86986,2014,9,6,6.988284078695323,12.659074517538608,17.852930905713784
15517,890000.0,4,2.75,3220,15467,2.0,0,0,3,11,3220,0,1994,0,47.7128,-122.083,3670,16641,13585,785.0,1.124,9.068,4.59,137125,2014,8,1,13.73440864834639,5.5072664082222,20.817876599915373
15518,431000.0,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,47.5985,-122.298,1680,3600,26881,7895.0,5.649,61.92,9.129,55950,2014,7,4,1.6753761515140535,8.343268474479437,10.329634557478634
15519,242000.0,2,1.0,960,21850,1.0,0,0,3,6,960,0,1947,0,47.4122,-122.267,1020,21850,33853,2024.0,3.906,45.95,32.51,48853,2014,7,4,13.744278660591222,16.964812139621685,2.945234611997323
15520,415000.0,4,2.5,2670,8279,2.0,0,0,3,7,2670,0,1999,0,47.4292,-122.328,2290,7504,10010,3194.0,3.255,54.56,12.2,45424,2015,4,4,12.231151125132586,17.230149271380064,1.9322971751917897
15521,727160.0,7,3.75,2310,5000,2.0,0,0,3,8,2310,0,1984,0,47.6781,-122.376,1360,1552,31365,7953.0,2.018,25.89,3.545,86986,2014,8,4,5.371801947363821,11.777542335642776,16.2334970565825
15522,1110000.0,4,3.25,3520,19354,1.0,0,2,4,9,2010,1510,1978,0,47.5572,-122.147,2630,19354,36364,3402.0,1.774,27.96,2.973,110290,2014,12,4,9.267438294119843,5.744601833476154,10.300218204960672
15523,265000.0,2,1.75,1090,3272,1.0,0,0,5,8,1090,0,1970,0,47.3794,-122.32,1160,5475,34584,4441.0,3.036,28.04,9.103,56364,2015,1,3,15.680719046498492,20.050337408470583,4.910040844220161
15524,519000.0,3,1.75,2000,5680,1.0,0,0,4,7,1080,920,1903,0,47.6805,-122.366,1230,4535,31365,7953.0,2.018,25.89,3.545,86986,2015,2,1,5.370771945422786,11.364693772964909,16.299219684702972
15525,262000.0,4,1.5,1840,9009,2.0,0,0,3,7,1840,0,1965,0,47.406,-122.318,1390,8025,34584,4441.0,3.036,28.04,9.103,56364,2015,1,1,13.84828370289976,18.375105168049878,3.1036403926327623
15526,1190000.0,4,2.5,3160,13194,2.0,0,0,5,10,3160,0,1965,0,47.5472,-122.233,3490,13194,22699,3591.0,2.093,19.23,3.915,126359,2014,6,1,6.160751735602712,7.995595420023935,7.447921690004239
15527,295000.0,3,1.75,1520,6559,1.0,0,0,4,7,1170,350,1992,0,47.35,-122.037,1520,6095,31171,469.0,1.548,13.43,5.03,95043,2015,5,4,22.433600030911464,20.463549598881237,14.02517245093836
15528,615000.0,3,1.75,2110,56192,1.0,0,0,3,7,1480,630,1978,0,47.7701,-122.138,2570,46609,22312,1231.0,2.384,22.42,5.62,107654,2015,1,5,14.48268149435076,9.032339664581206,23.416412187250046
15529,1100000.0,4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,1958,0,47.5718,-122.406,3080,8525,22241,7523.0,2.393,23.06,5.21,74274,2014,9,5,4.184345930186085,13.703872515670504,9.8499398402775
15530,575000.0,4,2.5,2630,6247,2.0,0,0,3,8,2630,0,1992,0,47.5662,-122.0,2130,4668,24348,2719.0,1.588,18.73,5.424,99974,2014,9,5,15.721544311747984,7.87709410250352,16.126323652697696
15531,388000.0,3,1.75,1350,2325,3.0,0,0,3,7,1350,0,1999,0,47.6965,-122.35,1520,1652,45911,9905.0,3.018,37.68,5.193,75763,2015,4,2,6.2945778472133735,10.989730656719589,17.266531139018923
15532,750500.0,4,2.5,2860,9159,1.0,0,0,4,8,1530,1330,1989,0,47.6923,-122.2,2070,8680,34338,3696.0,2.739,22.71,3.364,103250,2014,11,1,8.555590394907249,4.9061858942204735,17.43010064907845
15533,527500.0,3,1.75,2310,78844,1.0,0,0,3,8,1760,550,1977,0,47.5406,-122.066,2830,6230,26141,469.0,2.244,14.26,4.039,100644,2014,5,2,13.2061656491781,7.446568886996082,12.576567356275115
15534,503000.0,3,2.0,2590,108900,2.0,0,0,3,8,1980,610,1988,0,47.4088,-122.055,3170,108900,31171,469.0,1.548,13.43,5.03,95043,2014,5,4,18.795962991204128,16.314606759805834,11.729425778236521
15535,1047000.0,4,3.5,3500,4000,2.0,0,0,3,10,2560,940,2000,0,47.628,-122.299,1910,4000,21077,6667.0,3.092,28.09,5.011,96054,2014,11,2,2.1553264051535717,7.931860090448473,12.367846421006213
15536,325000.0,2,1.0,800,7260,1.0,0,0,3,7,800,0,1953,0,47.5359,-122.367,1010,7440,20698,6732.0,3.632,30.94,8.22,66408,2014,7,2,5.122530058056354,13.180858988453966,6.796255934941538
15537,402000.0,3,1.75,1580,6127,1.5,0,0,5,7,1580,0,1947,0,47.7192,-122.32,1500,6128,37081,6879.0,3.736,34.6,6.566,53044,2014,8,1,7.827909791608333,10.433576404459531,18.695349725824304
15538,370000.0,3,1.5,1560,6774,1.0,0,0,4,6,1060,500,1927,0,47.7024,-122.35,1320,3844,44555,6279.0,3.071,24.08,5.365,51499,2014,9,3,6.698857808396302,11.141788151058124,17.670344810700044
15539,329950.0,3,1.0,1750,7800,1.0,0,0,4,7,1150,600,1956,0,47.4596,-122.343,1750,7560,20301,3580.0,2.851,26.31,14.63,63320,2014,6,4,10.141949159184533,15.926061255342875,2.191053071489353
15540,135000.0,2,1.0,600,6120,1.0,0,0,3,5,600,0,1943,1989,47.5,-122.317,1090,6120,33734,3794.0,3.43,48.53,8.149,49233,2015,5,2,7.371500655429417,13.01166105875954,3.624860900187876
15541,482500.0,4,3.0,1630,7626,1.0,0,0,5,7,1110,520,1990,0,47.7168,-122.308,1630,8082,37081,6879.0,3.736,34.6,6.566,53044,2014,6,5,7.723664011348238,9.873264325372569,18.5083656380821
15542,259000.0,4,1.5,1260,7248,1.5,0,0,5,7,1260,0,1955,0,47.433,-122.292,1300,7732,23111,3062.0,3.529,57.17,9.923,40815,2014,9,2,12.112496431801512,16.15648951812336,1.1502712064961322
15543,210000.0,3,2.25,2140,9775,1.0,0,0,4,7,1470,670,1978,0,47.306,-122.379,2050,8625,47510,4604.0,1.903,13.28,6.034,67906,2014,10,1,20.857452858192495,25.821577542072955,10.569007293783512
15544,459000.0,4,2.75,2790,6600,2.0,0,0,3,9,2790,0,2000,0,47.4362,-122.109,2900,6752,41938,2215.0,1.834,18.91,6.131,77780,2014,10,4,15.695060672375561,14.079339399433062,8.913394171937252
15545,375000.0,3,1.75,2530,35150,1.0,0,0,4,7,1800,730,1977,0,47.3913,-122.121,2460,36386,43673,1537.0,1.65,13.63,6.519,87342,2014,7,2,17.82071745750605,17.153740908886046,9.218812737681763
15546,295000.0,3,2.25,1330,7200,1.0,0,0,3,7,900,430,1974,0,47.5102,-122.364,1380,9570,25922,5573.0,3.309,36.86,12.41,56809,2014,10,3,6.79775974842951,14.11713126333864,5.210636489221409
15547,910000.0,3,2.0,2700,6120,1.0,0,0,4,8,1350,1350,1962,0,47.6731,-122.327,1700,4590,46206,7018.0,2.088,23.37,3.881,84159,2014,5,1,4.628488734550261,9.480325990752222,15.539710215149114
15548,470000.0,4,1.0,1740,37238,1.5,0,0,4,7,1740,0,1932,0,47.5651,-121.902,1810,18352,5650,236.0,1.63,11.94,6.626,93777,2014,10,5,20.24412683793127,11.779678404350166,20.182503899762064
15549,565000.0,4,2.0,2070,7980,1.5,0,0,4,7,2070,0,1940,0,47.5092,-122.386,1600,7980,25922,5573.0,3.309,36.86,12.41,56809,2015,2,5,7.157856832910602,14.966808210274678,5.820890299896936
15550,339950.0,4,2.25,2670,9040,1.0,0,0,3,8,2170,500,1955,0,47.4666,-122.326,1880,2648,10010,3194.0,3.255,54.56,12.2,45424,2014,11,5,9.649731759650146,15.055888985248435,1.7588243496745004
15551,547000.0,5,3.0,2200,103237,1.0,0,0,3,7,1160,1040,1971,0,47.7726,-122.111,2300,103237,22312,1231.0,2.384,22.42,5.62,107654,2015,1,4,15.42520508443552,9.236563670995011,24.00920886339404
15552,125000.0,2,1.0,810,8382,1.0,0,0,4,5,810,0,1942,0,47.5033,-122.358,1040,8382,25922,5573.0,3.309,36.86,12.41,56809,2014,9,3,7.211630904688978,14.213309770283663,4.6604148367755425
15553,2300000.0,4,4.75,3970,9778,2.0,0,2,4,11,3390,580,1928,0,47.6312,-122.366,3970,8460,21039,8638.0,3.651,34.07,7.256,68383,2014,7,2,2.3401931097615813,11.026081455277366,12.973290302609316
15554,348000.0,3,2.5,2370,7500,1.0,0,3,3,8,1620,750,1979,0,47.4091,-122.331,1960,8062,34584,4441.0,3.036,28.04,9.103,56364,2015,4,4,13.618542782985672,18.488144915830453,3.140952334704761
15555,175000.0,3,1.0,1460,11880,1.0,0,0,2,7,1460,0,1961,0,47.3762,-122.219,1310,9315,33769,4741.0,2.572,43.34,15.31,51446,2015,4,2,16.745919062472822,18.665871881454,6.262849165640154
15556,439950.0,3,2.5,1770,2875,2.0,0,0,3,8,1770,0,1990,0,47.5631,-122.397,1770,3833,22241,7523.0,2.393,23.06,5.21,74274,2014,5,5,4.244574347932689,13.534464363607938,9.119157975892945
15557,230000.0,3,1.0,1120,32250,1.0,0,0,4,6,1120,0,1934,0,47.447,-122.482,1010,335289,10624,288.0,1.896,16.43,9.532,72774,2015,3,3,13.034821063797969,21.147283360861046,8.561226309896098
15558,207000.0,3,2.5,1520,2550,2.0,0,0,3,7,1520,0,2005,0,47.5245,-122.33,1460,2550,22374,2989.0,5.26,47.98,12.22,52232,2014,9,2,5.645836458247981,12.2660872216232,5.4161897310425084
15559,320000.0,5,2.5,3020,21441,1.0,0,0,4,8,1510,1510,1978,0,47.3392,-122.131,1610,16445,43673,1537.0,1.65,13.63,6.519,87342,2014,6,1,20.701298323914923,20.749074745205565,10.915833633638773
15560,1089000.0,5,3.25,5600,107157,2.0,0,0,3,10,3440,2160,1988,0,47.7341,-122.102,3470,75794,22312,1231.0,2.384,22.42,5.62,107654,2015,4,1,13.882151241636588,6.660281280586721,21.72869552805867
15561,510000.0,4,1.5,1320,14250,1.0,0,0,4,7,1320,0,1954,0,47.7016,-122.199,1720,14250,34338,3696.0,2.739,22.71,3.364,103250,2014,6,5,9.045668672499902,5.372803329665074,18.0624795050992
15562,730000.0,4,1.0,1870,4992,1.5,0,0,4,7,1670,200,1940,0,47.6437,-122.396,2160,5239,19686,4714.0,2.054,22.9,5.713,82882,2014,10,5,3.945658765949874,12.409829815687662,14.195879070069347
15563,750000.0,3,3.75,2460,7630,1.0,0,0,5,8,1940,520,1976,0,47.7147,-122.373,2000,7326,19030,3341.0,1.705,15.28,6.404,95648,2014,8,3,7.734555672471885,12.462776663179124,18.681173991201415
15564,237000.0,3,1.5,960,7400,1.0,0,0,3,7,960,0,1962,0,47.3798,-122.306,1640,8060,34584,4441.0,3.036,28.04,9.103,56364,2015,4,5,15.690287680092842,19.744152454669205,4.793147556477515
15565,560000.0,3,2.5,3440,103672,2.0,0,0,3,9,3440,0,1990,0,47.3895,-121.986,2710,112820,31171,469.0,1.548,13.43,5.03,95043,2014,9,5,22.02743136685098,18.526173694223115,15.19059297372753
15566,745000.0,3,2.75,3010,12432,1.0,0,0,4,8,1890,1120,1970,0,47.6392,-122.108,2500,12432,58442,2908.0,3.674,23.77,3.818,99192,2014,7,1,10.682525984275694,1.0011526918665357,15.871190725951225
15567,1825000.0,3,3.75,6030,39317,2.0,0,0,3,11,4440,1590,1991,0,47.6055,-122.21,4040,12333,27946,3977.0,5.314,49.68,4.461,93521,2014,8,5,5.688246123305679,4.424142521277806,11.579723491953517
15568,180000.0,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1967,0,47.3822,-122.316,1220,6250,34584,4441.0,3.036,28.04,9.103,56364,2014,6,3,15.495316904374164,19.794220526540652,4.685018827759665
15569,309950.0,3,2.25,1990,6350,2.0,0,0,3,7,1990,0,1967,0,47.3822,-122.316,1220,6250,34584,4441.0,3.036,28.04,9.103,56364,2014,11,4,15.495316904374164,19.794220526540652,4.685018827759665
15570,715000.0,4,1.0,1710,6050,1.5,0,0,3,7,1410,300,1913,0,47.5569,-122.288,1560,4950,42731,6841.0,4.377,32.55,6.045,52276,2015,5,3,3.978396226095071,9.333129087669883,7.472276675836313
15571,620000.0,4,2.25,1890,4300,1.5,0,0,3,7,1350,540,1918,0,47.6649,-122.337,1830,3800,45911,9905.0,3.018,37.68,5.193,75763,2015,4,1,4.062234560610816,9.815997437110214,15.023380964812844
15572,330000.0,3,2.5,1990,9995,2.0,0,0,3,7,1990,0,1996,0,47.383,-122.305,1680,7511,34584,4441.0,3.036,28.04,9.103,56364,2014,12,3,15.473607867414593,19.5237009941245,4.569414017051404
15573,525000.0,4,1.75,1600,7400,1.0,0,0,3,7,1210,390,1973,0,47.7111,-122.309,1640,7500,37081,6879.0,3.736,34.6,6.566,53044,2015,4,3,7.327261608589307,9.706282204212712,18.11580102715084
15574,611000.0,6,2.5,3820,53173,1.0,0,0,4,9,2040,1780,1974,0,47.5209,-122.052,2510,15314,26141,469.0,2.244,14.26,4.039,100644,2014,6,6,14.32738975084145,8.955342714622091,12.548958041795071
15575,294000.0,4,2.5,2210,8465,1.0,0,0,3,8,1490,720,1990,0,47.2647,-122.221,2210,7917,39816,892.0,1.833,16.39,5.579,70877,2014,6,4,24.160194494687406,26.246956788284987,13.24449219372726
15576,463000.0,3,1.75,2020,11095,1.0,0,0,4,7,1480,540,1975,0,47.7351,-122.183,2030,10710,40407,4428.0,3.867,23.14,3.325,77688,2015,4,2,11.289196548330885,7.058574513507493,20.491047290271617
15577,320900.0,3,2.0,1770,7251,1.0,0,0,4,8,1770,0,1990,0,47.4087,-122.17,2560,7210,36581,4877.0,1.976,18.43,10.78,63709,2014,7,1,15.603019683042854,16.0584834800485,6.633176638839112
15578,369950.0,4,2.5,2050,4502,2.0,0,0,3,7,2050,0,2005,0,47.5002,-122.15,2480,4504,34463,1725.0,1.83,17.59,5.105,91465,2014,10,2,11.213792289980136,9.672134442605616,7.797860331391159
15579,565000.0,4,2.75,3130,139392,2.0,0,0,4,9,3130,0,1981,0,47.3535,-122.19,2720,104544,33769,4741.0,2.572,43.34,15.31,51446,2014,6,1,18.67849376958181,19.961716268815923,8.33248433678972
15580,589500.0,4,1.5,3520,4933,1.5,0,0,4,8,2270,1250,1929,0,47.5655,-122.315,1710,5400,22374,2989.0,5.26,47.98,12.22,52232,2015,3,3,2.9228647305949935,10.041316027245166,8.084894866376848
15581,400000.0,4,1.75,1810,9750,2.0,0,0,4,7,1810,0,1977,0,47.7681,-122.311,1570,10000,32778,4330.0,1.937,18.3,5.677,72281,2014,8,2,11.229302830560432,12.25457430694671,22.055248614578698
15582,458000.0,3,2.25,2150,9900,1.0,0,0,3,8,1450,700,1977,0,47.6647,-122.149,2170,9500,58442,2908.0,3.674,23.77,3.818,99192,2014,10,3,9.434602938971231,1.963523788662073,16.45924930922829
15583,436000.0,4,2.5,2495,5751,2.0,0,0,3,7,2495,0,2002,0,47.7243,-121.957,2490,6300,10725,141.0,3.154,10.96,6.284,95025,2014,12,2,19.267446270520196,9.935709518663556,24.81008039484239
15584,310000.0,3,2.0,1290,6150,1.0,0,1,5,6,1290,0,1950,0,47.5181,-122.257,1960,6150,42731,6841.0,4.377,32.55,6.045,52276,2014,10,4,7.022400599860356,10.279796079782397,5.157950872428099
15585,398000.0,5,2.5,3004,5700,2.0,0,0,3,9,3004,0,2006,0,47.3801,-122.185,2665,5700,33769,4741.0,2.572,43.34,15.31,51446,2014,10,4,17.06497894835671,18.109207367105224,7.139568753295568
15586,625000.0,4,2.25,2070,7200,1.0,0,0,5,8,1390,680,1977,0,47.697,-122.169,2110,8400,34338,3696.0,2.739,22.71,3.364,103250,2014,8,5,9.848292773587502,4.377436310504142,18.172190777208975
15587,1005000.0,5,3.25,4050,35600,2.0,0,0,3,12,4050,0,1990,0,47.5465,-122.122,4770,33880,36364,3402.0,1.774,27.96,2.973,110290,2014,12,2,10.626318713321377,6.435247091614782,10.653584202694825
15588,435000.0,2,1.0,960,6250,1.0,0,0,4,6,740,220,1940,0,47.5378,-122.375,1090,6000,20698,6732.0,3.632,30.94,8.22,66408,2015,4,1,5.131723889472558,13.426073362944267,7.092262729647028
15589,250000.0,3,2.25,1900,9990,1.0,0,0,3,7,1300,600,1961,0,47.3478,-122.298,1900,9990,44151,3800.0,3.001,38.95,9.487,45894,2015,3,5,17.924791709161646,21.635471955602696,6.992422460087606
15590,430000.0,3,1.5,1450,7316,1.0,0,0,3,7,1450,0,1961,0,47.7725,-122.349,1440,7316,44555,6279.0,3.071,24.08,5.365,51499,2015,3,2,11.517201790937795,13.733389624756043,22.47391887748896
15591,790000.0,4,3.5,2720,3000,2.0,0,0,3,9,2250,470,2014,0,47.5371,-122.388,1600,4600,14770,6425.0,2.345,21.83,3.563,84344,2014,8,2,5.439223515858488,13.970387245144058,7.375338861004572
15592,1681000.0,5,5.25,4830,18707,2.0,0,1,5,9,3930,900,1952,1998,47.5858,-122.247,2880,10520,22699,3591.0,2.093,19.23,3.915,126359,2014,7,3,4.208214374890567,6.612174178301116,9.756251444430891
15593,250000.0,4,2.75,1920,7102,1.0,0,0,3,7,1130,790,1992,0,47.539,-122.356,1830,6440,22873,4161.0,4.096,43.76,8.449,57875,2015,4,2,4.7749127513700875,12.634226765023962,6.767582271641546
15594,1120000.0,5,1.5,2540,6660,2.0,0,3,4,8,2340,200,1954,0,47.5144,-122.393,2460,9000,14770,6425.0,2.345,21.83,3.563,84344,2014,6,5,6.949414204790146,15.018623584974526,6.306177778630876
15595,383900.0,3,1.5,1600,8040,1.0,0,0,4,7,1050,550,1965,0,47.7471,-122.337,1810,7819,44555,6279.0,3.071,24.08,5.365,51499,2015,4,1,9.738026401850316,12.181914693872228,20.67370416281498
15596,330000.0,4,2.5,2210,5929,2.0,0,0,3,8,2210,0,2004,0,47.35,-122.139,2200,5901,43673,1537.0,1.65,13.63,6.519,87342,2015,3,4,19.86637140450085,20.007656265055303,10.131377197013148
15597,624000.0,3,2.5,2510,47044,1.0,0,0,4,7,1910,600,1975,0,47.7531,-122.14,2510,42803,22312,1231.0,2.384,22.42,5.62,107654,2014,9,1,13.523287322841494,7.864263084774269,22.275981175019588
15598,383000.0,5,2.0,2280,5750,1.0,0,0,4,8,1140,1140,1951,0,47.5672,-122.39,1780,5750,22241,7523.0,2.393,23.06,5.21,74274,2015,2,3,3.8133811781279086,13.123920994602388,9.209578183517738
15599,687000.0,4,3.25,4400,186846,2.0,0,0,4,9,4400,0,1993,0,47.1593,-121.957,2280,186846,20987,52.0,2.915,19.47,11.21,66295,2014,6,1,35.51621151633948,34.145707100237644,25.634371087395863
15600,558000.0,4,3.25,3160,8876,2.0,0,0,3,9,2460,700,1997,0,47.5153,-122.178,2900,10000,32489,4323.0,2.242,21.56,5.088,70683,2015,3,1,9.5430639458648,8.874245972637423,7.266589516227902
15601,275000.0,3,2.0,1380,3500,2.0,0,0,3,7,1380,0,1971,0,47.5558,-122.27,1620,3900,42731,6841.0,4.377,32.55,6.045,52276,2014,9,5,4.5281044498276195,8.73488641254143,7.5006977008955245
15602,687500.0,5,2.75,3320,10500,1.0,0,0,4,7,2020,1300,1963,0,47.692,-122.166,1840,10425,34338,3696.0,2.739,22.71,3.364,103250,2014,7,1,9.742621396498857,4.005360154449791,17.894798916221706
15603,275000.0,3,2.5,1870,6821,2.0,0,0,3,7,1870,0,1989,0,47.3065,-122.358,1970,6821,47510,4604.0,1.903,13.28,6.034,67906,2014,7,1,20.7428214460421,25.3627108247687,10.228094751203933
15604,700000.0,3,3.5,3030,11550,2.0,0,2,3,8,3030,0,1971,2011,47.5051,-122.381,2340,10560,25922,5573.0,3.309,36.86,12.41,56809,2014,12,4,7.348148443798339,14.955878726944663,5.455317279381683
15605,342500.0,2,1.75,1210,7507,1.0,0,0,3,7,1210,0,1982,0,47.7078,-122.234,1840,7500,40407,4428.0,3.867,23.14,3.325,77688,2014,6,2,8.3739987784126,6.775509538413319,18.134828927635162
15606,483500.0,4,2.5,2740,45732,2.0,0,0,3,8,2740,0,1995,0,47.74,-122.048,2080,43560,13585,785.0,1.124,9.068,4.59,137125,2014,5,2,16.129968866336185,7.911201007814037,23.255742200536037
15607,190000.0,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,47.5336,-122.278,1440,6000,42731,6841.0,4.377,32.55,6.045,52276,2014,8,5,5.6145332610014975,10.071337834628675,5.92547495434952
15608,300000.0,3,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,47.5336,-122.278,1440,6000,42731,6841.0,4.377,32.55,6.045,52276,2015,3,3,5.6145332610014975,10.071337834628675,5.92547495434952
15609,540000.0,3,2.0,1470,1691,2.0,0,0,3,8,1000,470,2007,0,47.6743,-122.316,1660,4000,46206,7018.0,2.088,23.37,3.881,84159,2014,5,3,4.764631345479057,9.006530080074649,15.587541954435066
15610,140000.0,3,1.75,1270,8991,2.0,0,0,3,7,1270,0,1981,0,47.3563,-122.149,1270,8993,43673,1537.0,1.65,13.63,6.519,87342,2015,2,3,19.26754851033259,19.58860919164597,9.492179613878916
15611,275000.0,4,1.75,1680,19405,1.0,0,0,4,7,1560,120,1959,0,47.4552,-122.202,2000,12900,21904,4585.0,2.477,22.8,7.574,66461,2015,4,1,12.070196241744803,13.17528945948589,4.542918955295511
15612,370000.0,3,2.75,2120,7650,1.0,0,0,4,7,2120,0,1958,0,47.4923,-122.178,1180,7650,32489,4323.0,2.242,21.56,5.088,70683,2014,8,1,10.657397701444983,10.41895903388754,6.386155275456313
15613,227000.0,2,1.0,1040,9100,1.0,0,0,4,7,1040,0,1937,0,47.7407,-122.347,1950,13228,44555,6279.0,3.071,24.08,5.365,51499,2015,3,3,9.31897507894651,12.297333319426231,20.279490645982033
15614,312000.0,4,1.0,1730,8706,1.0,0,0,4,7,1010,720,1962,0,47.4586,-122.175,1369,8418,41938,2215.0,1.834,18.91,6.131,77780,2015,1,3,12.558507000384118,12.677956538044432,5.821888652537064
15615,260000.0,2,1.0,1410,5650,1.5,0,0,3,6,1410,0,1918,0,47.5159,-122.258,1430,5650,42731,6841.0,4.377,32.55,6.045,52276,2014,10,5,7.131898601130275,10.430965084333188,4.999613572510292
15616,797000.0,3,2.5,1370,1911,2.0,0,0,3,9,1370,0,1907,2011,47.6375,-122.354,1630,2090,20715,10361.0,5.345,52.92,6.442,77034,2014,7,4,2.3910736752928297,10.452735736185183,13.276262500058458
15617,640000.0,6,2.0,2840,228690,1.5,0,0,3,6,2720,120,1948,0,47.7158,-121.966,2330,228690,10725,141.0,3.154,10.96,6.284,95025,2014,10,5,18.64398442116357,9.254565405927613,24.091407925249925
15618,605000.0,4,1.75,3280,35160,1.0,0,0,3,7,2080,1200,1976,0,47.6728,-122.061,2510,31331,18784,662.0,1.616,6.894,3.648,116518,2015,2,5,13.433805269073344,3.931569417488032,19.027432234392634
15619,329950.0,3,2.25,2070,7995,1.0,0,0,3,7,1350,720,1987,0,47.403,-122.175,1620,6799,36581,4877.0,1.976,18.43,10.78,63709,2015,3,1,15.839418937875733,16.47809221758612,6.602389880498684
15620,180000.0,2,1.0,960,87991,1.5,0,0,3,5,960,0,1946,0,47.63,-121.9,1940,392040,6765,149.0,2.232,13.03,5.172,95394,2014,12,5,20.19175564869892,10.705510784625053,22.414765000949526
15621,220000.0,3,2.25,1470,7518,1.0,0,0,3,7,1160,310,1985,0,47.2725,-122.3,1720,8300,44151,3800.0,3.001,38.95,9.487,45894,2014,8,3,23.10544871676806,26.579172935160685,12.195236993675152
15622,723000.0,4,2.25,2430,4748,1.5,0,0,3,8,1630,800,1928,0,47.5904,-122.389,2430,4748,22241,7523.0,2.393,23.06,5.21,74274,2014,7,3,2.8670503391371596,12.553807419185537,10.637940254248281
15623,375000.0,3,1.75,1430,8412,1.0,0,0,4,7,1070,360,1928,0,47.7218,-122.299,1490,8410,37081,6879.0,3.736,34.6,6.566,53044,2015,1,5,8.134431212481829,9.721463421750501,18.848871264433715
15624,388000.0,3,1.75,1760,9277,1.0,0,0,4,7,1760,0,1962,0,47.4977,-122.358,1760,7650,25922,5573.0,3.309,36.86,12.41,56809,2015,1,1,7.593380071140213,14.47281727715364,4.355070823494845
15625,249950.0,5,2.0,1730,7375,1.0,0,0,4,6,1730,0,1944,0,47.4953,-122.238,1550,7125,24092,4966.0,3.539,41.63,13.36,58707,2014,10,5,8.830139366683387,11.173809144826578,4.277537134925242
15626,390000.0,5,1.75,2290,7900,1.0,0,0,4,7,1190,1100,1965,0,47.7577,-122.358,1870,8250,44555,6279.0,3.071,24.08,5.365,51499,2014,11,4,10.53686076681737,13.4017210708777,21.506914105319602
15627,705000.0,4,1.75,1690,11739,1.0,0,0,4,8,1690,0,1959,0,47.552,-122.219,2300,11600,22699,3591.0,2.093,19.23,3.915,126359,2014,9,3,6.466269920029621,7.344467671439551,8.032602340820093
15628,590000.0,4,2.5,3220,7875,1.5,0,0,4,8,3220,0,1966,0,47.626,-122.12,1600,7875,24411,4437.0,2.916,19.67,3.812,92986,2014,6,1,9.973039143110425,1.03233567738467,14.802860627570473
15629,292000.0,4,1.75,2130,11097,1.0,0,0,3,7,1370,760,1952,0,47.4629,-122.356,1850,11097,20301,3580.0,2.851,26.31,14.63,63320,2014,10,5,9.963756318889379,16.13865222220579,2.8396379324771956
15630,506000.0,3,2.5,2100,213008,1.0,0,0,3,8,2100,0,1990,0,47.2984,-122.144,1330,214315,39816,892.0,1.833,16.39,5.579,70877,2014,8,2,23.011440436632814,23.577724197952957,12.678384381957219
15631,907500.0,4,2.5,2770,8642,2.0,0,0,4,9,2770,0,1987,0,47.6599,-122.146,2670,9000,24889,5684.0,3.552,19.12,3.245,73162,2014,6,3,9.425948781764891,1.6051741387164142,16.220656578882572
